conversation_id_str,created_at,full_text,username
1853447445566587045,Tue Nov 05 10:37:28 +0000 2024,@meseifhtul @Lakangkobra apa kabar buku siswa kurikulum merdeka?,oravrvs
1853741072113140109,Tue Nov 05 10:08:07 +0000 2024,rate kurikulum merdeka : -100000000/10 ,azaawww_
1853734687870791890,Tue Nov 05 09:45:41 +0000 2024,@onecak Pdhl kurikulum merdeka ini nyaris tak ada yg yg gak naik kelas demi penilaian sekolah bagus di mata dinas pendidikan,roy1alien
1853726915515085109,Tue Nov 05 09:11:51 +0000 2024,Ya gini klo pake kurikulum merdeka kebanyakan santainya jd anak lbh banyak main hp drpd buka buku paket enakan kurikulum k13,orangwaras22
1853340213830988231,Tue Nov 05 08:56:26 +0000 2024,@tanyarlfes ngerasa ga sih peminat sekolah swasta makin naik sejak kurikulum merdeka yg gajelas plus zonasi,alveolarbones
1853079770730553650,Tue Nov 05 08:32:09 +0000 2024,@kegblgnunfaedh Efek kurikulum Merdeka??,sumadiseloguno
1853340213830988231,Tue Nov 05 08:31:57 +0000 2024,@tanyarlfes Mungkin karena zonasi dan kurikulum merdeka kurang kompetitif dalam mengerucutkan sekolah negeri itu favorit apa tidak. Tapi gak cuma itu ortu banyak berharap sekolah tak cuma belajar umum tapi juga agama dua2nya maju. Sekolah swasta terpadu yang bisa mengakomodir.,sw_agus
1853690355595755788,Tue Nov 05 08:13:38 +0000 2024,10. Printable Hari Kemerdekaan (Bag 4) https://t.co/WfxFLB4AMS kurikulum merdeka lembar kerja gratis worksheet gratis free printable printable gratis lkpd Flying Kiss Sebulan 3x #SekaliLagi,lembarkerjaku
1853690355595755788,Tue Nov 05 08:12:58 +0000 2024,09. Printable Hari Kemerdekaan (Bag 3) https://t.co/1wqrDmjQVv kurikulum merdeka lembar kerja gratis worksheet gratis free printable printable gratis lkpd Flying Kiss Sebulan 3x #SekaliLagi,lembarkerjaku
1853690355595755788,Tue Nov 05 08:12:15 +0000 2024,08. Printable Hari Kemerdekaan (Bag 2) https://t.co/c23Ef0Qykq kurikulum merdeka lembar kerja gratis worksheet gratis free printable printable gratis lkpd Flying Kiss Sebulan 3x #SekaliLagi,lembarkerjaku
1853711417175904708,Tue Nov 05 08:10:16 +0000 2024,Kita simak bersama yuk tanggapan para guru dan murid di SMKN 2 Pengasih di Yogyakarta setelah mengimplementasikan Kurikulum Merdeka #KurikulumMerdeka #MerdekaBelajar #lanjutkanmerdekabelajar https://t.co/MkWSfujF4t,educology_id
1853710573147705355,Tue Nov 05 08:06:55 +0000 2024,KURIKULUM MERDEKA KEK TAI,jemiinuufot
1853079770730553650,Tue Nov 05 08:06:32 +0000 2024,@kegblgnunfaedh Kurikulum merdeka,EndahKirana17
1853690355595755788,Tue Nov 05 08:04:27 +0000 2024,07. Printable Jadwal Ramadan untuk Anak https://t.co/cqmeLcyHmL kurikulum merdeka lembar kerja gratis worksheet gratis free printable printable gratis lkpd Flying Kiss Sebulan 3x #SekaliLagi,lembarkerjaku
1853690355595755788,Tue Nov 05 08:03:45 +0000 2024,06. Printable Niat &amp; Doa Buka Puasa Ramadan https://t.co/4LlfejuGB8 kurikulum merdeka lembar kerja gratis worksheet gratis free printable printable gratis lkpd Flying Kiss Sebulan 3x #SekaliLagi,lembarkerjaku
1853583870576447733,Tue Nov 05 08:01:36 +0000 2024,@BarisanPemudaRI Bagus Pak Menteri kurikulumnya harus berubah..jgn sperti yg lalu kurikulum merdeka yg merdeka tu bebas dri penjajahan luar and dlm negri bukan pebelajaran dsekolah/kmpus d merdekakn yg harus dmerdekan..Semangat Perubahan yg mnjadi Baik tu pendidikan d sekolah/kampus,abidin59543
1853701640140046534,Tue Nov 05 07:31:25 +0000 2024,#BeritaUNP UNP Gelar Workshop Implementasi Kurikulum Merdeka Batch V Siapkan Mahasiswa sebagai Calon Pendidik Berkualitas https://t.co/WlfL2meLvN #universitasnegeripadang #kampusmerdeka #humasunp #merdekabelajar #kampusmerdeka #UNPRumahKita #unpjaya,HumasUnp
1853691472568328381,Tue Nov 05 06:51:01 +0000 2024,rill bgt sodaraku yg guru pernah cerita kayak gini : ))) semua krn kurikulum merdeka wkwk,saspza
1853690486965288962,Tue Nov 05 06:47:06 +0000 2024,Dukung Kurikulum Merdeka Belajar Pemkab Ciamis Sudah Terbitkan Perbup https://t.co/BIYW5G39mS,djavatodaycom
1853079770730553650,Tue Nov 05 06:20:26 +0000 2024,@kegblgnunfaedh Kurikulum merdeka.,PainopaiPp
1853664474831675468,Tue Nov 05 06:02:11 +0000 2024,@tamathoughtss kurikulum merdeka,kuasajawa
1853679100776587491,Tue Nov 05 06:01:53 +0000 2024,Banjarmasin Kota Banjarmasin yang awalnya dikarenakan adanya kurikulum merdeka yakni P5 yang mengharuskan punya ruang yang besar yang dapat menampung anak didik kurang lebih 250 dan di sekolah juga melaksanakan fullday yang mengharuskan anak didik shalat di lapangan..,SaberPungliRI
1853673773217743176,Tue Nov 05 05:40:41 +0000 2024,Pernah saya posting pengalaman nyata seorang teman yg kaget teman2 anaknya masuk SMP masih ada yg tidak bisa baca sama sekali Hasil kurikulum merdeka besutan Mendiknas pilihan Mulyono ,DokFun
1853448237207986687,Tue Nov 05 05:36:09 +0000 2024,@rahmatsn Sepertinya itu mobil mabes TNI atau Kemenhan,entecavir_
1853079770730553650,Tue Nov 05 05:23:07 +0000 2024,@kegblgnunfaedh Hasil kurikulum merdeka ha ha,RickyBeckha26
1853342227998929382,Tue Nov 05 05:19:07 +0000 2024,@IDNTimesKaltim serius ngomongin PISA? hasil final dari kurikulum merdeka ini aja blm keluar sih jangan lupa efek pandemi juga. literasi dan numerasi rendah itu udah dari dulu emang kurikulum harus di evaluasi dari kurikulum mana aja pokoknya,NhadsNC
1853342227998929382,Tue Nov 05 05:18:36 +0000 2024,@IDNTimesKaltim serius ngomongin PISA? hasil final dari kurikulum merdeka ini aja blm keluar sih jangan lupa efek pandemi juga. literasi dan numerasi rendah itu udah dari dulu emang kurikulum harus di evaluasi dari kurikulum mana aja pokoknya,FRahmadiyanto
1853340213830988231,Tue Nov 05 05:17:53 +0000 2024,@TriAdityan @tanyarlfes ya di swasta juga banyak yg pake kurikulum merdeka kak ini lebih ke kualitas guru dan sarpras parenting ortu juga mempengaruhi kenapa jadi kurikulumnya. mau sebagus apa pun system kalo SDMnya elek ya elek sih,inicapungg
1853663853856571438,Tue Nov 05 05:01:16 +0000 2024,Masih ada diskursus STEM vs Soshum itu menunjukkan kalo Kurikulum Merdeka tuh gagal hehe,awil_iman
1853340213830988231,Tue Nov 05 04:54:52 +0000 2024,@aphrodinate @tanyarlfes Maju gimana? Beberapa aja pake kurikulum merdeka,CrossoutWarrior
1853433349223649553,Tue Nov 05 04:54:48 +0000 2024,@itsmomsecret @ahmaddavinci_01 @tanyarlfes Kurikulum merdeka bgini kaak.. ,Fri_beyou6
1853660765095694447,Tue Nov 05 04:49:00 +0000 2024,kurikulum merdeka ini sungguh-sungguh meribetkan,qothrunadass
1853658331304587265,Tue Nov 05 04:44:32 +0000 2024,menteri yg disebut gue gedek juga jujur. adek gue di sekolah bener2 di lepas gurunya. disuruh baca sendiri lah ga diajarin kenapa begini kenapa begitu ntar tiba2 ujian. kurikulum merdeka sucks,nununanaw
1853658773929484403,Tue Nov 05 04:41:05 +0000 2024,zantetsu kayak murid indo kenyang kurikulum merdeka,iAmNumberSexta
1852950440121659734,Tue Nov 05 04:15:21 +0000 2024,@any_uname @stockmapping Kurikulum merdeka ya bukan merdeka santai sih gak ada yg santai kalo sekolah mah. yg ada guru/pelaksananya ini paham gak? implementasi bnr atau gak karna baru jd bnyk miskom gitu loh contoh aja P5 pusat said sederhana proses yg dinilai dilapangan kan gelaran dll,sabrinalestarii
1853651497235726425,Tue Nov 05 04:12:10 +0000 2024,Berikut kumpulan soal post test modul 2 tentang Pembelajaran Versi Kurikulum Merdeka yang dilengkapi dengan kunci jawabannya untuk PMM 2024. #PMM #KurikulumMerdeka #PMM2024 #PlatformMerdekaMengajar https://t.co/bGHmm2zXBB,TribunLombokcom
1853650634811244614,Tue Nov 05 04:08:45 +0000 2024,gw baru tau ternyata kurikulum merdeka di TK ga diwajibkan membaca. pantesan masuk SD belum bisa baca ,sunrulezz
1853650141724676201,Tue Nov 05 04:06:47 +0000 2024,PARLIMEN 5 November - Kurikulum persekolahan untuk Murid Berkeperluan Khas (MBPK) diasingkan mengikut kategori ketidakupayaan mulai 2027. Malaysia Madani : Jiwa Merdeka 'Yang sahih di Berita RTM' #RTM #BeritaRTM #MalaysiaMadani #TaatSetia https://t.co/2QjUufgiiv,beritartm
1853648974563221843,Tue Nov 05 04:02:09 +0000 2024,ya karena dulu ktsp dan k13 emang bagus. ktsp aja udah bagus bgt diupgrade ke k13 tambah lebih bagus karena lebih banyak penggunaan inggrisnya skrg bocil sekolah kurikulum merdeka belajar ga belajar sekarepmu tp tetep naik kelas,masabersiapp
1853079770730553650,Tue Nov 05 03:35:24 +0000 2024,@raskin726 @vyramari @kegblgnunfaedh Maksudnya itu murid² SMA yang gak bisa berhitung cepat akibat kegagalan kurikulum K-13 disempurnakan amburadulnya oleh kurikulum merdeka ,cerat_indonesia
1853341467873554466,Tue Nov 05 03:33:51 +0000 2024,@glrhn Mentri jg berpengaruh. Kang ojol jadi mentri ckck! Kurikulum merdeka ga berguna!,Mrs_SSHY
1853079770730553650,Tue Nov 05 03:27:13 +0000 2024,@kegblgnunfaedh Korban kurikulum merdeka,maspram123
1853639742400938295,Tue Nov 05 03:25:28 +0000 2024,Contoh lulusan kurikulum merdeka:,naisoodelicious
1853340213830988231,Tue Nov 05 03:21:27 +0000 2024,@tanyarlfes dlu kalo masuk negeri tuh pinter2an keterimanya pake NEM jadi rata2 di negeri orang pinter dlu klo skrng zonasi sama kurikulum merdeka yg penting anak naik kelas aja udah ga boleh tinggal kelas. makanya rata2 SMP juga masih pada ga ngerti apa apa,dikabebasrokok
1853342227998929382,Tue Nov 05 03:18:18 +0000 2024,@IDNTimesKaltim Kurikulum merdeka dan zonasi itu beda ya zonasi udah ada dari jamannya Muhadjir. Balik lagi ke kesiapan sekolah sih yang guru2nya cakep ya bisa nerapin kurikulum ini. peran ortu juga penting. emang SDM kitanya yg gak mau berubah sih,nugraharani
1853637682058141698,Tue Nov 05 03:17:16 +0000 2024,Link Modul Ajar Kelas 7 IPA Bab 6 Subbab E Mengapa Harus Dilakukan Konservasi Keanekaragaman Hayati Kurikulum Merdeka Semester 2 https://t.co/riDqLY41oy lewat @tribunnews,tribunpontianak
1853311966389162356,Tue Nov 05 03:13:15 +0000 2024,@Robe1807 Kurikulum merdeka bukannya baru 2-3 tahun berjalan ya?,ardezzo_r
1853636465722535980,Tue Nov 05 03:12:26 +0000 2024,Saya buka jasa joki pembuatan modul ajar kurikulum merdeka Atau juga bisa yang lebih lengkapnya perangkat ajar 250k udah lengkap dengan bahan ajar/bacaan lkpd soal evaluasi dll tinggal diimplementasikan saja untuk ukin ataupun mengajar yaw https://t.co/7q25n8Ynyo,uci_store
1853423454424637623,Tue Nov 05 03:12:24 +0000 2024,@kliwonimous Iya aslinya ki aku paham maksude. Ga boleh ngapalin tok. Cuma karena itu tadi dan guru dituntut ngejar kurikulum apalagi kurikulum merdeka pelatihannya juga masih kurang banget ya jadinya banyak basic yang ga terpenuhi.,slavoury
1852950440121659734,Tue Nov 05 03:09:51 +0000 2024,@jjoonra @stockmapping kebijakan gak naik kelas udah diterapin mulai K-13 btw bukan cuma di kurikulum merdeka https://t.co/NGvDGZufm4,dnrgrz
1853635429322617017,Tue Nov 05 03:08:19 +0000 2024,Link Modul Ajar Kelas 7 IPA Bab 6 Subbab D Bagaimanakah Pengaruh Manusia Terhadap Ekosistem Kurikulum Merdeka Semester 2 https://t.co/8FlAJIP9Gl lewat @tribunnews,tribunpontianak
1853634226077503505,Tue Nov 05 03:03:33 +0000 2024,Heran dengan kurikulum Merdeka yang dijadikan samsak kesalahan pada anak2 SMP yang belom lancar membaca dan berhitung padahal Kurikulum ini baru benar2 di jalankan secara nasional di tahun 2024.,inimiyu
1853633642691809365,Tue Nov 05 03:01:13 +0000 2024,Link Modul Ajar Kelas 7 IPA Bab 6 Subbab C Apa Perbedaan Keanekaragaman Hayati Indonesia dengan di Belahan Dunia Lainnya Kurikulum Merdeka Semester 2 https://t.co/pzo1eQ94Ii lewat @tribunnews,tribunpontianak
1853500552052879398,Tue Nov 05 02:49:15 +0000 2024,@kamil5b Sebenernya ini udah di lakuin di kurikulum merdeka sih setau gua kak kek memang di skrg mereka langsung di kasih menu menu gitu buat ambil jurusan spesifik nanti setelah lulus mau kemana. Cuman ya itu jadi nya kelas nya kaya anak kuliah yg pindah pindah dan ngga netap.,ainascnrrmt
1853198998238331373,Tue Nov 05 02:41:13 +0000 2024,@Baroes94460987 @UmarSyadatHsb__ Hukuman kaya gtu lebih pantas kalau di bandingkan dengan kekerasan apa di kurikulum merdeka di bolehkan kekerasan fisik? Otak udang tolol debat ngata ngatain idiot kau,racungantengg
1853340213830988231,Tue Nov 05 02:40:51 +0000 2024,@tanyarlfes Wkwkwkw kurikulum merdeka merusak cook,pangaeaf1
1853102919593373754,Tue Nov 05 02:36:32 +0000 2024,@haekuss @kegblgnunfaedh Kok malu. Banggalah anaknya sudah mandiri. Sudah berkembang minat bakatnya sesuai kurikulum merdeka.,SangGuru2471
1853626711625408994,Tue Nov 05 02:33:41 +0000 2024,Link Modul Ajar Kelas 7 IPA Bab 6 Subbab B Bagaimanakah Interaksi antara Komponen Penyusun Suatu Ekosistem Kurikulum Merdeka Semester 2 https://t.co/FklyKv5ERQ lewat @tribunnews,tribunpontianak
1853622984898171357,Tue Nov 05 02:31:59 +0000 2024,8. Program2 komunis internasional: 1. Miskinkan Rakyat supaya kelaparan dan bodoh. 2. Bodohkan Rakyat. Ada kurikulum merdeka makan siang gratis. 3. Bantai Muslim 85% lewat UU KUHP Baru UU ITE Baru. #Reuni411IslamBangkit #TurunkanFufufafa #TurunkanFufufafa,Zay34562
1853340213830988231,Tue Nov 05 02:17:42 +0000 2024,@tanyarlfes gara2 kurikulum merdeka anak2 ga pada mau belajar karena nilai pasti bagus,TriAdityan
1853621323614040547,Tue Nov 05 02:12:16 +0000 2024,Link Modul Ajar Kelas 7 IPA Bab 6 Subbab A Bagaimanakah Pengaruh Lingkungan terhadap Suatu Organisme Kurikulum Merdeka Semester 2 https://t.co/XT8bzIxJJT lewat @tribunnews,tribunpontianak
1853340213830988231,Tue Nov 05 02:11:50 +0000 2024,@tanyarlfes Dikombo dengan kurikulum MERDEKA BELAJAR,kappaross1234
1764268284315345075,Tue Nov 05 02:10:29 +0000 2024,@tanyakanrl Hasil agenda kurikulum merdeka repolusi mental?,DeSta1506
1853615254619709475,Tue Nov 05 01:49:39 +0000 2024,dengan kebijakan2 kurikulum merdeka yg katanya mencerdaskan bangsa anak dgn catatan poin pelanggaran banyak aja gabisa di keluarkan dri sekolah ga ada ulangan harian ga ada ujian nasional dan aspek2 kompetitif lainnya. wks.,piddutt
1853337246079856978,Tue Nov 05 01:48:11 +0000 2024,@edwinbazz @harrysofian Setelah kurikulum merdeka emang jd banyak yg pengen UN ,AndyHuskyyy
1853615254619709475,Tue Nov 05 01:48:09 +0000 2024,banyak faktor sih. apalagi setelah sistem zonasi ditambah kurikulum merdeka. sekolah negeri yg sebelumnya favorit isinya anak2 OSN nasional grup vocal kebanggaan kabupaten atlet2 kebanggaan provinsi udah ga ada lagi. udah ke isi sama anak2 biasa aja yg nekat nitip KK. ,piddutt
1853614297223659719,Tue Nov 05 01:44:21 +0000 2024,At the end of the day ga akan ada namanya kurikulum merdeka atau merdeka belajar kalau pelajar masih terbatasi oleh kelas sosial ekonominya buat pilih jurusan.,nonsingular_f
1853079770730553650,Tue Nov 05 01:30:04 +0000 2024,@kegblgnunfaedh Kyk gini output nya mantan menteri pendidikan kmrn koq msh pede minta kurikulum merdeka d lanjutin ,fahmiEndhy
1853606851516260650,Tue Nov 05 01:14:46 +0000 2024,Tanggapan Jawaban Menteri Abdul Mu ti Soal Honorer Perlindungan Hukum Guru dan Kurikulum Merdeka Serta UN https://t.co/byjULKo2Dh,updatecpns_com
1853079770730553650,Tue Nov 05 01:12:46 +0000 2024,@kegblgnunfaedh Kurikulum merdeka yang bikin generasi Indonesia cemas,tsuphang
1853079770730553650,Tue Nov 05 01:07:14 +0000 2024,@kegblgnunfaedh Kurikulum merdeka =&gt; Bebas merdeka gak belajar.,djoyo_aulawi
1853079770730553650,Tue Nov 05 01:02:36 +0000 2024,@kegblgnunfaedh Ya Allah. Ini bukan salah kurikulum merdeka sih. Emang uda dr beberapa tahun lalu grgr gaboleh ga naikin kelas anak anak jd ngelunjak dan tujuan pembelajaran jd banyak yg tdk tercapai. Harusnya balik ke KBK atau KTSP sih cuma ditemani dengan perkembangan teknologi.,hurremhu
1853592685053141160,Tue Nov 05 00:29:42 +0000 2024,@aadjasj Skrg udah kurikulum merdeka . Ketidaktahuan mereka juga kemerdekaan,riezf
1853588124808643054,Tue Nov 05 00:00:21 +0000 2024,Implementasikan Kurikulum Merdeka P5RA Santri Refah Islami Kunjungi PT. Kelola Mina Laut Museum Kambang Putih hingga Kebun Binatang Surabaya https://t.co/onZgMRye2x,Sabdanewscom
1853079770730553650,Mon Nov 04 23:54:29 +0000 2024,@kegblgnunfaedh Kurikulum MERDEKA ! .. ortu malas anak malas guru malas,wargaatmadja
1853079770730553650,Mon Nov 04 23:53:11 +0000 2024,@kegblgnunfaedh Mantaff hasil kurikulum merdeka...merdeka juga siswanya.. Menteri yang kemarin sibuk orderan ngegojek gofood jadi lupa kalau dah jadi menteri..,harrytheboimz
1853583394883653972,Mon Nov 04 23:41:33 +0000 2024,ya owloh mbak dibagi dua dengan dibagi setengah aja ga bisa mbedain. Lulusan kurikulum merdeka ya?,politikana
1853433349223649553,Mon Nov 04 23:33:46 +0000 2024,@moneyfestinglux @tanyarlfes setengah dari loh... bukan dibagi setengah..... ASTAGA.... gini amat hasil kurikulum merdeka ,shades2310
1853562665152721337,Mon Nov 04 22:19:13 +0000 2024,Merdeka belajar itu tentang kecintaan belajar tapi kalo mereka siswa nya siap gurunya siap lingkungan nya siap kalo pada ga siap gini mending balikin ke kurikulum jaman gw sd anak2 nya jauh pinter2 pusing dah gw jadinya,icmelisa
1853562665152721337,Mon Nov 04 22:19:12 +0000 2024,Guru : oh iya bu baik bu Me : kalo sekolah ga kasi tantangan lebih dan gitu2 aja dy ga akan tumbuh jadi seseorang suka belajar tapi jadi menggampaka belajar saya cek nanti menjelang akhir kelas 3 Guru : baik bu tapi di kurikulum merdeka itu di ajarkan kelas 3-4,icmelisa
1853282663815344266,Mon Nov 04 20:55:31 +0000 2024,@marai_wareg @hnf1798114971 karna sekolah sendiri underresource. guru jg udh cape dibebanin administrasi gjls di kurikulum merdeka. blm lg klo kepsek korup dana BOS. pelik,yawdalayaw
1853518793294967013,Mon Nov 04 19:24:51 +0000 2024,ya kan emang rusaknya dari kurikulum 2013 yang emang nggak cocok diterapin di Indo makin diancurin danmh tuh sama kurikulum merdeka,bamllerine
1853079770730553650,Mon Nov 04 17:59:13 +0000 2024,@kegblgnunfaedh Defini kurikulum merdeka sebenernya... Bener bener merdeka ga tuh???,JiAhmad7
1852720690262430079,Mon Nov 04 16:45:39 +0000 2024,@qwonidin Sebenernya itu tergantung cara didik orang tua masing² aja sih gua punya adek saat awal masuk nya ni kurikulum merdeka dia juga pusing sama PR nya dan berakhir gua bantu. Tapi tidak dengan membantu sepenuhnya alias gua bantu bimbing aja kalo mentok baru gua bantu sedikit.,DikaAlmahdi2
1853468047971160411,Mon Nov 04 16:33:28 +0000 2024,@earthyunjae kurikulum merdeka njir wkwk p5 tuh profil pelajar pancasila ,tokohyunjae
1853079770730553650,Mon Nov 04 16:26:28 +0000 2024,@kegblgnunfaedh Kurikulum merdeka ya ges,heytoyo
1853079770730553650,Mon Nov 04 16:26:03 +0000 2024,@kipyiksamgong @kegblgnunfaedh Mungkin tujuan kurikulum merdeka ini biar yg pinter jd orang yg ga mau belajar dan gitu2 terus mudah dibego2in d masa depan. Klo d film ky konspiransi mengendalikan dunia,angginaputri25n
1853341467873554466,Mon Nov 04 15:56:23 +0000 2024,@glrhn Peran ortu emg penting Tp krn kurikulum merdeka trus jg aturan tidak boleh tinggal kelas dan di hapusnya sistem ranking kelas. Itu membuat para siswa tidak ada kompetisi dlm hidup mereka. Hasilnya ya seperti sekarang ini. Peran keluarga sekolah pemerintah ada semua,vanh_loew
1853198998238331373,Mon Nov 04 15:51:11 +0000 2024,@racungantengg @UmarSyadatHsb__ Wkwkwkwkwkwkk . Memang td macam tau kali tentang uu . Mbersihin WC jemur dilapangan ? Elo kira bisa dilakukan juga . Pala lu yg kosong coba kau cari tau tentang kurikulum merdeka dulu tolol . Org tau lebay macam kau juga bakal protes anakmu di jemur di lapangan .,Baroes94460987
1853462831339118655,Mon Nov 04 15:42:29 +0000 2024,Bu mohon maaf kykny kapasitas anda lebih ke kritisi Pendidikan aj deh terutama Kurikulum Merdeka sm lain ny,yogie1998168091
1853434312424861703,Mon Nov 04 15:34:44 +0000 2024,@lvrlsrxl0vsng semangat ya buat kurikulum merdeka ,bamsageut
1853297020540449158,Mon Nov 04 15:32:23 +0000 2024,@Heraloebss Akibat kurikulum merdeka Dan rendahnya minat baca + literasi.... Khas warga 78,vernandozz
1853079770730553650,Mon Nov 04 15:32:12 +0000 2024,@kegblgnunfaedh Hasil Kurikulum MERDEKA ala Nadiem..murid bner MERDEKA bebas gk belajar jg ttep naik KLAS.bro !!‍️️🇮🇩 https://t.co/tXyl5DQ6f2,Epon8888
1853425480487367007,Mon Nov 04 15:25:24 +0000 2024,@entitasalomani NAHHH TAPI kurikulum merdeka itu lebih percaya kalau anak anak bisa paham dari pembiasaan dan praktek bukan ngehapal jadi konsepnya ya kurleb dari anggepan kalau menghapal itu ngga efisien. padahal itukan juga tergantung kompetensi yang dipelajari lagi duh https://t.co/ypRdhWL9OR,laundroom
1853340213830988231,Mon Nov 04 15:19:43 +0000 2024,@tanyarlfes ditambah kurikulum mereka ada yg menggunakan kurikulum internasional yang dimana jauh lebih tertata dan rapi dibanding kurikulum merdeka belajar kelima relasi sekolah swasta juga lebih banyak untuk perlombaan beasiswa pertukaran pelajar baik nasional maupun internasional-,seo_jun05
1853336457219608980,Mon Nov 04 14:59:33 +0000 2024,@03__nakula Kl sy jd guru biarin bodoh diajarin pinter ngak mau. Namanya jg kurikulum merdeka hasil peninggalan si mantan owner ojol ,AliminHerman
1853334641736028620,Mon Nov 04 14:57:19 +0000 2024,@kegblgnunfaedh Ternyata kurikulum merdeka gak selalu jelek..tergantung siswanya..ini contohnya!,nonC0D
1853449579511111829,Mon Nov 04 14:49:49 +0000 2024,Hahahaha ternyata beda tipis ketikannya blinks dan army kalau hate speech yah? Lol malasku deh berantem sama bocil korban kurikulum merdeka yang nda hapal perkalian 12.,stellactrume
1853341467873554466,Mon Nov 04 14:46:39 +0000 2024,@widywenny @glrhn Iya kak isu produktivitas pekerja Indonesia udh sering diangkat isu nya di X di koran. Walau saya bukan termasuk diantaranya. Tp ini bener2 sistemik ya. Skrg kurikulum merdeka membuat ortu terlibat dlm pendidikan anak. Tp ortu sendiri tidak aman dgn pekerjaannya. Trus gmn,drama_mamak
1853312269092098380,Mon Nov 04 14:26:35 +0000 2024,@tanyarlfes Korea kan mayoritas kafir pendukung zionis israhell,entecavir_
1853079770730553650,Mon Nov 04 14:21:19 +0000 2024,@DatukPanduto_ @kegblgnunfaedh Kagak juga salah kurikulum merdeka ah. Tuh siswa kan kelas 12 SMK yg mana kurikulum merdeka baru jalan beberapa tahun terakhir dan un terakhir 2020. Jadi seharusnya mereka dapat un pas lulus SD. Memang nadim buruk tapi tdk sepenuhnya salah nadim karena ya kan masuk sd sblm nadim,Poll60083426470
1853079770730553650,Mon Nov 04 14:12:31 +0000 2024,@sugamein @ikankoki28 @kegblgnunfaedh Justru sepenuhnya bukan salah kurikulum merdeka karena tuh kurikulum baru jalan beberapa tahun ini. Padahal tuh siswa SMK udh kelas 12 dimana waktu sd kurikulumnya masih kurtilas bahkan awal smp pun sepertinya masih kurtilas. Jadi ya kagak sepenuhnya salah kurikulum merdeka,Poll60083426470
1853422282720596368,Mon Nov 04 14:09:22 +0000 2024,@kegblgnunfaedh Di gratisin kalo ttp pakai kurikulum merdeka ya percuma. Kasihan muridnya.,sriyant451436
1853079770730553650,Mon Nov 04 13:46:09 +0000 2024,@kegblgnunfaedh Atas dasar psikologi anak dan kebebasan bereskpresi kurikulum merdeka menjadi pedang buat masa depan anak anak indonesia. Bodoh dan tidak taat aturan,faqihbadila
1853429532445016407,Mon Nov 04 13:30:10 +0000 2024,yang buat asesmen fisika kelas 11 halaman 87-88 kurikulum merdeka siapa sih? susah banget najis,galacticplanes
1853079770730553650,Mon Nov 04 13:17:02 +0000 2024,@kegblgnunfaedh Kurikulum Merdeka yg membuat anak malas tambah malas..dan inj buktinya. Semoga menteri pendidikan yg baru bisa mengembalikan pendidikan dulu dr Kurikulum merdeka . Sedih melihat mrk bahagia dg ketidak pintarannya?,khoirotun244021
1852723652363530284,Mon Nov 04 13:09:38 +0000 2024,@harrysofian Dibuat dari bawah kemudian ditimbun tanah sekelilingnya. Menggunakan prinsip fisika sederhana 'bidang miring',entecavir_
1853079770730553650,Mon Nov 04 12:54:17 +0000 2024,@kegblgnunfaedh Namanya juga Kurikulum merdeka nggak bisa baca naik kelas,wahyuugo377
1853418692635201698,Mon Nov 04 12:47:05 +0000 2024,Kurikulum negeri makin ancur.. Swasta bahkan kalau yg national kurikulum pun masih bener... kecuali binus ya.. kalau binus emang rada-rada.. udah ngikut terlalu merdeka...,liliandewi__
1853079770730553650,Mon Nov 04 12:30:52 +0000 2024,@americanoul @kegblgnunfaedh kok nyalahin kurikulum merdeka kurmer aja baru setaun mereka ngapain aja dulu sebelum kurmer,pitataa__
1853079770730553650,Mon Nov 04 12:30:43 +0000 2024,@sugamein @ikankoki28 @kegblgnunfaedh Ya nama nya juga kurikulum merdeka merdeka buat siswa nya tp tidak dgn guru ,fahrialgofari
1853198998238331373,Mon Nov 04 12:28:46 +0000 2024,@racungantengg @AlbeeWajong @UmarSyadatHsb__ Jangankan dikeluarkan di kurikulum merdeka tinggal kelas aja gak diterapin,rdiasanugrah
1852985243990454438,Mon Nov 04 12:28:10 +0000 2024,@YurisAbrori @mockingmaester @gru_soe Berani? Nadiem bisa nya otak atik kurikulum bikin episode merdeka mengajar berjilid jilid bikin aplikasi PMM di wajibin lagi biar keliatan kepake yang ujung nya cuan cuan cuan cuan cuan,Uoohhha
1853413890299977861,Mon Nov 04 12:28:00 +0000 2024,Karena jaman dulu anak yg sekolah di negeri pasti pinter. Dulu masuk sekolah negeri itu susah pake seleksi untuk semua tingkatan sekolah SD SMP SMA/SMK semua di tes. Tapi semenjak ada kurikulum merdeka semuanya jadi berubah dan yg di ungguli di gembar gembor sekarang malah,tiassukaoreo
1853365066802090041,Mon Nov 04 12:26:01 +0000 2024,@raditebepe @fahmifaham Murni kurikulum merdeka ini mah,achmads23
1853366832713081192,Mon Nov 04 12:21:26 +0000 2024,@CNNIndonesia Standar janda nih babib rijik. Eh selera dia kan memang janda firza hussein,entecavir_
1853079770730553650,Mon Nov 04 12:09:30 +0000 2024,@vyramari @kegblgnunfaedh Kurikulum Merdeka ini penyempurnaan amburadulnya dari kurikulum K-13 ,cerat_indonesia
1852950440121659734,Mon Nov 04 11:46:51 +0000 2024,@stockmapping Iya dasarnya tapi calistung itu di asah di smp dan sma. Kalau gak terasah hilanglah semuanya. Males belajar apalagi karna pasti naik kelas. Coba dengarkan keluhan para guru kurikulum merdeka itu sulit.,RisSayana
